IncidentID,num_vehicles_involved,eCollisionManner,Longitude,Latitude,InjurySeverity,eIntersectionType,eCollisionManner,city_name,IncidentDateTime,cyclist_citations,driver_citations
2460184,2,LEFT_TURN,-112.3393732292,34.5941484996254,2,FOUR_WAY_INTERSECTION,LEFT_TURN,PRESCOTT VALLEY,2010-10-28 19:19:00,UNKNOWN_99,NO_IMPROPER_ACTION
2460206,2,ANGLE_FRONT_TO_SIDE,-111.926285009178,33.4159772910658,1,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,TEMPE,2010-10-06 18:24:00,OTHER_97,NO_IMPROPER_ACTION
2460213,2,LEFT_TURN,-111.930920311055,33.4402226562309,3,FOUR_WAY_INTERSECTION,LEFT_TURN,TEMPE,2010-10-06 18:54:00,NO_IMPROPER_ACTION,OTHER_97
2460267,2,ANGLE_FRONT_TO_SIDE,-111.926312575836,33.3929572660779,2,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,TEMPE,2010-10-20 18:40:00,WALKED_ON_WRONG_SIDE_OF_ROAD,OTHER_97
2460285,2,LEFT_TURN,-111.926271163854,33.4081707799048,2,UNKNOWN_99,LEFT_TURN,TEMPE,2010-10-14 21:29:00,NO_IMPROPER_ACTION,OTHER_97
2460363,2,ANGLE_FRONT_TO_SIDE,-111.524006063765,32.976084696162,1,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,COOLIDGE,2010-10-16 21:02:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2460483,2,SIDESWIPE_SAME_DIRECTION,-111.966596986698,33.5310620115763,3,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,PARADISE VALLEY,2010-10-13 05:37:00,NO_IMPROPER_ACTION,DISREGARDED_TRAFFIC_SIGNAL
2460582,2,OTHER_97,-110.980738210115,32.2289356371396,2,T_INTERSECTION,OTHER_97,TUCSON,2010-10-21 13:52:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+OTHER_97
2460625,2,OTHER_97,-110.961338538747,32.2866139740876,1,UNKNOWN_99,OTHER_97,TUCSON,2010-10-21 15:47:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2460630,2,UNKNOWN_99,-110.857920602646,32.2361025487019,3,UNKNOWN_99,UNKNOWN_99,TUCSON,2010-10-24 12:17:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2460723,2,UNKNOWN_99,-110.849671013782,32.1919437262462,3,FOUR_WAY_INTERSECTION,UNKNOWN_99,TUCSON,2010-10-26 18:03:00,NO_IMPROPER_ACTION,UNKNOWN_99
2460737,3,OTHER_97,-110.952515559325,32.2498586278871,3,FOUR_WAY_INTERSECTION,OTHER_97,TUCSON,2010-10-24 11:52:00,NO_IMPROPER_ACTION+NO_IMPROPER_ACTION,OTHER_97
2460779,2,OTHER_97,-110.999165446572,32.1922905988832,3,T_INTERSECTION,OTHER_97,TUCSON,2010-10-23 15:06:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2460889,2,OTHER_97,-110.968183058509,32.1651662907572,3,UNKNOWN_99,OTHER_97,TUCSON,2010-10-28 16:02:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,OTHER_97+NOT_APPLICABLE_MINUS_1
2460933,2,OTHER_97,-112.100080887923,33.4511672151407,3,LEGACY_INTERSECTION_RELATED_PRIOR_2009_98,OTHER_97,PHOENIX,2010-08-26 10:11:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2460946,2,OTHER_97,-112.222529805158,33.4945858278595,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-09-21 08:00:00,UNKNOWN_99,UNKNOWN_99
2461249,2,OTHER_97,-110.772704072286,32.2063474978469,2,FOUR_WAY_INTERSECTION,OTHER_97,TUCSON,2010-10-30 07:39:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103
2461275,2,OTHER_97,-111.772680547005,33.2192134483712,3,FOUR_WAY_INTERSECTION,OTHER_97,CHANDLER,2010-10-01 21:57:00,UNKNOWN_99,UNKNOWN_99
2461308,2,ANGLE_FRONT_TO_SIDE,-111.893150861845,33.3493680650468,2,INTERSECTION_AS_PART_OF_INTERCHANGE,ANGLE_FRONT_TO_SIDE,TEMPE,2010-10-13 08:12:00,NO_IMPROPER_ACTION,OTHER_97
2461497,2,REAR_TO_SIDE,-111.928301002796,33.3152826093461,3,FOUR_WAY_INTERSECTION,REAR_TO_SIDE,CHANDLER,2010-10-19 15:35:00,UNKNOWN_99,UNKNOWN_99
2461507,2,LEFT_TURN,-111.876197571602,33.2761808961864,3,FOUR_WAY_INTERSECTION,LEFT_TURN,CHANDLER,2010-10-17 17:42:00,NO_IMPROPER_ACTION,MADE_IMPROPER_TURN
2461523,2,ANGLE_FRONT_TO_SIDE,-111.919707846427,33.3159850821747,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,CHANDLER,2010-10-20 17:08:00,RAN_STOP_SIGN,NO_IMPROPER_ACTION
2461530,2,LEFT_TURN,-111.837493206626,33.3029765128293,1,UNKNOWN_99,LEFT_TURN,CHANDLER,2010-10-20 18:47:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2461574,2,ANGLE_FRONT_TO_SIDE,-111.909180582293,33.3862375426932,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,TEMPE,2010-10-06 08:30:00,UNKNOWN_99,UNKNOWN_99
2461609,2,ANGLE_FRONT_TO_SIDE,-111.323014172698,34.2408363825672,3,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,PAYSON,2010-10-04 18:18:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+OTHER_97
2461650,2,ANGLE_FRONT_TO_SIDE,-111.561223215737,33.4223483106323,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,APACHE JUNCTION,2010-10-07 17:35:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2461659,2,UNKNOWN_99,-112.340877775283,33.5222882209911,1,FOUR_WAY_INTERSECTION,UNKNOWN_99,UNSPECIFIED_999,2010-10-27 23:35:00,NO_IMPROPER_ACTION,UNKNOWN_99
2461674,2,ANGLE_FRONT_TO_SIDE,-110.779628466582,33.3928855339193,3,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,GLOBE,2010-10-31 16:54:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION
2461742,2,OTHER_97,-111.675286455294,33.272816887203,2,T_INTERSECTION,OTHER_97,QUEEN CREEK,2010-10-27 08:42:00,UNKNOWN_99,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2461864,2,ANGLE_FRONT_TO_SIDE,-111.572244548584,33.1969834345334,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-10-20 16:20:00,RAN_STOP_SIGN,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2461984,2,ANGLE_FRONT_TO_SIDE,-111.012549683094,32.3231531676323,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-10-28 15:49:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2462085,2,LEFT_TURN,-111.620785789056,35.1979389732422,2,FOUR_WAY_INTERSECTION,LEFT_TURN,FLAGSTAFF,2010-10-07 07:53:00,DISREGARDED_TRAFFIC_SIGNAL,INATTENTION_DISTRACTION
2462426,2,ANGLE_FRONT_TO_SIDE,-112.075024308769,33.4803919232107,2,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-01 13:00:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2462495,2,SIDESWIPE_OPPOSITE_DIRECTION,-112.047638715513,33.4774949998133,1,FOUR_WAY_INTERSECTION,SIDESWIPE_OPPOSITE_DIRECTION,PHOENIX,2010-10-07 16:38:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2462504,2,ANGLE_FRONT_TO_SIDE,-111.634418524225,35.1942273086813,1,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,FLAGSTAFF,2010-10-05 17:00:00,OTHER_97,NO_IMPROPER_ACTION
2462578,2,ANGLE_FRONT_TO_SIDE,-112.017258348498,33.4878325186793,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-07 16:50:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2462584,2,ANGLE_FRONT_TO_SIDE,-112.220387996724,33.5089962539293,3,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,GLENDALE,2010-10-10 15:18:00,NO_IMPROPER_ACTION,SPEED_TOO_FAST_FOR_CONDITIONS
2462705,2,SIDESWIPE_SAME_DIRECTION,-112.151448785725,33.5362646895631,4,T_INTERSECTION,SIDESWIPE_SAME_DIRECTION,PHOENIX,2010-10-06 11:55:00,UNSAFE_LANE_CHANGE,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2462712,2,SIDESWIPE_SAME_DIRECTION,-112.00463477776,33.6153650220075,2,T_INTERSECTION,SIDESWIPE_SAME_DIRECTION,PHOENIX,2010-10-11 15:00:00,NO_IMPROPER_ACTION,UNKNOWN_99
2462743,2,ANGLE_FRONT_TO_SIDE,-112.107724738123,33.3922306593272,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-12 20:28:00,MADE_IMPROPER_TURN,NO_IMPROPER_ACTION
2462746,2,LEFT_TURN,-111.996087873468,33.6264056882465,3,FOUR_WAY_INTERSECTION,LEFT_TURN,PHOENIX,2010-10-09 17:15:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION
2462813,2,ANGLE_FRONT_TO_SIDE,-111.969810944376,33.4537838547985,3,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-03 13:20:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2462830,2,ANGLE_FRONT_TO_SIDE,-112.11693441828,33.5429805984677,4,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-15 21:56:00,KNOWINGLY_OPERATED_WITH_FAULTY_MISSING_EQUIPMENT,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2462855,2,ANGLE_FRONT_TO_SIDE,-112.078212817583,33.4874767775338,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-10 16:24:00,OTHER_97,INATTENTION_DISTRACTION
2462857,2,OTHER_97,-112.134511700535,33.4495674653965,2,T_INTERSECTION,OTHER_97,PHOENIX,2010-10-14 06:44:00,OTHER_97,NO_IMPROPER_ACTION
2462964,2,OTHER_97,-112.049793756076,33.6403903236122,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-10-08 17:47:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2463007,2,OTHER_97,-112.122617845768,33.6109556901878,3,FOUR_WAY_INTERSECTION,OTHER_97,PHOENIX,2010-10-12 15:51:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2463009,2,ANGLE_FRONT_TO_SIDE,-111.597834696001,35.2144889381091,1,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,FLAGSTAFF,2010-10-28 11:45:00,OTHER_97,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2463071,2,ANGLE_FRONT_TO_SIDE,0,0,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-16 16:58:00,UNKNOWN_99,UNKNOWN_99
2463074,2,ANGLE_FRONT_TO_SIDE,-112.134444775358,33.6474386426397,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-14 06:45:00,NO_IMPROPER_ACTION,DISREGARDED_TRAFFIC_SIGNAL
2463092,2,LEFT_TURN,-112.065157653391,33.5768473189316,3,T_INTERSECTION,LEFT_TURN,PHOENIX,2010-10-16 06:27:00,NO_IMPROPER_ACTION,MADE_IMPROPER_TURN
2463102,2,SIDESWIPE_SAME_DIRECTION,-110.839287634748,32.2724351824333,2,FOUR_WAY_INTERSECTION,SIDESWIPE_SAME_DIRECTION,UNSPECIFIED_999,2010-10-29 08:38:00,MADE_IMPROPER_TURN,NO_IMPROPER_ACTION
2463122,2,LEFT_TURN,-111.987217226607,33.3563322421429,3,T_INTERSECTION,LEFT_TURN,PHOENIX,2010-10-16 18:38:00,KNOWINGLY_OPERATED_WITH_FAULTY_MISSING_EQUIPMENT,MADE_IMPROPER_TURN
2463345,2,ANGLE_FRONT_TO_SIDE,-112.142874481751,33.5095516255972,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-15 16:37:00,FAILED_TO_KEEP_IN_PROPER_LANE,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2463390,2,OTHER_97,-112.186280694254,33.4732551848212,3,FOUR_WAY_INTERSECTION,OTHER_97,PHOENIX,2010-10-01 07:54:00,DISREGARDED_TRAFFIC_SIGNAL,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2463393,2,ANGLE_FRONT_TO_SIDE,-112.078216856362,33.4801880824744,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-19 10:00:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2463397,2,HEAD_ON,-112.168881466372,33.495660771448,2,UNKNOWN_99,HEAD_ON,PHOENIX,2010-10-18 17:28:00,INATTENTION_DISTRACTION,INATTENTION_DISTRACTION
2463615,2,ANGLE_FRONT_TO_SIDE,-111.989029889337,33.3052313347859,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-04 11:46:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2463619,2,LEFT_TURN,-111.996094437756,33.626405744128,2,FOUR_WAY_INTERSECTION,LEFT_TURN,PHOENIX,2010-10-21 05:06:00,KNOWINGLY_OPERATED_WITH_FAULTY_MISSING_EQUIPMENT,UNKNOWN_99
2463720,2,OTHER_97,-112.090516576309,33.4018973656037,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-10-19 08:22:00,NO_IMPROPER_ACTION,SPEED_TOO_FAST_FOR_CONDITIONS+NOT_APPLICABLE_MINUS_1
2463771,2,ANGLE_FRONT_TO_SIDE,-112.065030587113,33.5035162811073,2,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-20 19:09:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2463811,2,ANGLE_FRONT_TO_SIDE,-112.04711998974,33.4071911150853,2,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-26 19:00:00,DID_NOT_USE_CROSSWALK,OTHER_97
2463904,2,ANGLE_FRONT_TO_SIDE,-112.012995949136,33.4952290579582,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-22 15:57:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2463911,2,OTHER_97,-112.133959679514,33.5962754015753,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-10-28 07:11:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION
2463912,2,ANGLE_FRONT_TO_SIDE,-112.131850360078,33.6524954118585,1,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-24 02:30:00,NO_IMPROPER_ACTION,MADE_IMPROPER_TURN
2463998,2,LEFT_TURN,-111.692812734658,33.4518654011403,2,FOUR_WAY_INTERSECTION,LEFT_TURN,MESA,2010-10-22 14:10:00,OTHER_97,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2464042,2,ANGLE_FRONT_TO_SIDE,0,0,3,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-27 16:44:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2464158,2,REAR_END,-111.175814211632,32.3214490107695,3,UNKNOWN_99,REAR_END,UNSPECIFIED_999,2010-10-30 10:07:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+SPEED_TOO_FAST_FOR_CONDITIONS
2464284,2,ANGLE_FRONT_TO_SIDE,-111.062798045107,32.3519227375411,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-10-29 17:00:00,MADE_IMPROPER_TURN,NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2464315,2,ANGLE_FRONT_TO_SIDE,-114.444243753852,32.6682189062343,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,UNSPECIFIED_999,2010-11-16 19:30:00,NO_IMPROPER_ACTION,OTHER_97
2464823,2,LEFT_TURN,-110.875480810516,32.2380324686619,2,FOUR_WAY_INTERSECTION,LEFT_TURN,TUCSON,2010-10-19 15:56:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1
2464837,2,OTHER_97,-111.926267641823,33.4357202451938,2,Y_INTERSECTION,OTHER_97,TEMPE,2010-11-03 17:11:00,NO_IMPROPER_ACTION,UNKNOWN_99
2464904,2,SIDESWIPE_OPPOSITE_DIRECTION,-112.117345185211,33.5676052869149,3,FOUR_WAY_INTERSECTION,SIDESWIPE_OPPOSITE_DIRECTION,PHOENIX,2010-11-02 09:43:00,DISREGARDED_TRAFFIC_SIGNAL,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2464982,2,ANGLE_FRONT_TO_SIDE,-112.05273077739,33.5092239502173,2,UNKNOWN_99,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-31 11:49:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1
2465014,2,LEFT_TURN,-110.968399848441,32.2198820847066,4,UNKNOWN_99,LEFT_TURN,TUCSON,2010-10-18 08:36:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2465017,2,OTHER_97,-110.818564113905,32.2064470551955,1,UNKNOWN_99,OTHER_97,TUCSON,2010-10-18 07:58:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2465124,2,HEAD_ON,-112.030405532812,33.4239406643952,4,FOUR_WAY_INTERSECTION,HEAD_ON,PHOENIX,2010-10-29 08:59:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2465137,2,UNKNOWN_99,-112.017380850355,33.4804406748516,3,UNKNOWN_99,UNKNOWN_99,PHOENIX,2010-10-23 10:00:00,NO_IMPROPER_ACTION,OTHER_97
2465144,2,OTHER_97,-112.134250394247,33.5669366616852,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-10-29 11:14:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2465149,2,ANGLE_FRONT_TO_SIDE,-112.012765739332,33.4768021105564,1,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-26 15:08:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2465165,2,UNKNOWN_99,0,0,3,T_INTERSECTION,UNKNOWN_99,PHOENIX,2010-10-14 14:51:00,DID_NOT_USE_CROSSWALK,NO_IMPROPER_ACTION
2465171,2,ANGLE_FRONT_TO_SIDE,-111.998728420267,33.62638447394,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-19 13:13:00,OTHER_97,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION
2465188,2,ANGLE_FRONT_TO_SIDE,-112.255013125093,33.5055560573949,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-15 11:53:00,OTHER_97,NO_IMPROPER_ACTION
2465520,2,ANGLE_FRONT_TO_SIDE,-111.874379778964,33.4221330097823,2,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-11-03 20:02:00,DISREGARDED_TRAFFIC_SIGNAL,NOT_APPLICABLE_MINUS_1+NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2465526,2,ANGLE_FRONT_TO_SIDE,-111.892084164147,33.3647131708749,2,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-11-05 10:12:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2465582,2,SIDESWIPE_OPPOSITE_DIRECTION,-111.696096499761,33.4466911614206,2,NOT_AT_INTERSECTION_0,SIDESWIPE_OPPOSITE_DIRECTION,MESA,2010-11-05 17:47:00,FAILED_TO_KEEP_IN_PROPER_LANE,NO_IMPROPER_ACTION
2465583,2,OTHER_97,-111.814100839231,33.4151113843969,2,FOUR_WAY_INTERSECTION,OTHER_97,MESA,2010-11-05 16:57:00,NO_IMPROPER_ACTION,NOT_APPLICABLE_MINUS_1+FAILED_TO_YIELD_RIGHT_OF_WAY_103+NOT_APPLICABLE_MINUS_1+NOT_APPLICABLE_MINUS_1
2465589,2,OTHER_97,-111.788242426655,33.4162095673262,3,NOT_AT_INTERSECTION_0,OTHER_97,MESA,2010-11-01 13:40:00,OTHER_97,NO_IMPROPER_ACTION
2465623,2,OTHER_97,-112.078850355281,33.4947884669106,3,UNKNOWN_99,OTHER_97,PHOENIX,2010-09-20 11:42:00,OTHER_97,INATTENTION_DISTRACTION
2465625,2,OTHER_97,-112.028585284398,33.6695046063952,3,NOT_AT_INTERSECTION_0,OTHER_97,PHOENIX,2010-09-27 16:33:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2465626,2,OTHER_97,-112.255014399626,33.5039210706716,3,UNKNOWN_99,OTHER_97,PHOENIX,2010-09-28 08:00:00,FAILED_TO_YIELD_RIGHT_OF_WAY_103,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2465627,2,OTHER_97,-112.134232761493,33.5016880076905,2,UNKNOWN_99,OTHER_97,PHOENIX,2010-09-29 07:02:00,OTHER_97,NO_IMPROPER_ACTION
2465727,2,ANGLE_FRONT_TO_SIDE,-111.796993815767,33.3789709817938,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,MESA,2010-11-01 16:04:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2465849,2,ANGLE_FRONT_TO_SIDE,-111.808896107095,33.3490515541497,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,GILBERT,2010-11-18 08:43:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2465873,2,ANGLE_FRONT_TO_SIDE,-112.08239594851,33.4222026596678,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-10-23 17:39:00,NO_IMPROPER_ACTION,INATTENTION_DISTRACTION
2465888,2,LEFT_TURN,-111.809842889788,33.335343187316,3,NOT_REPORTED_255,LEFT_TURN,GILBERT,2010-11-09 16:35:00,FAILED_TO_KEEP_IN_PROPER_LANE,INATTENTION_DISTRACTION
2465921,2,ANGLE_FRONT_TO_SIDE,-111.824418031084,33.3589831327521,3,T_INTERSECTION,ANGLE_FRONT_TO_SIDE,GILBERT,2010-11-09 06:41:00,OTHER_97,NO_IMPROPER_ACTION
2465926,2,ANGLE_FRONT_TO_SIDE,-112.030244331897,33.4675380914297,3,NOT_REPORTED_255,ANGLE_FRONT_TO_SIDE,PHOENIX,2010-08-23 18:28:00,OTHER_97,INATTENTION_DISTRACTION
2465965,2,LEFT_TURN,-111.618773050181,33.3715665875122,2,FOUR_WAY_INTERSECTION,LEFT_TURN,MESA,2010-11-10 10:10:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2466016,2,ANGLE_FRONT_TO_SIDE,-111.773329202386,33.3645854238161,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,GILBERT,2010-11-10 07:29:00,INATTENTION_DISTRACTION,NO_IMPROPER_ACTION
2466045,5,ANGLE_FRONT_TO_SIDE,-111.742852573615,33.3213191949124,4,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,GILBERT,2010-11-10 19:11:00,DISREGARDED_TRAFFIC_SIGNAL+DISREGARDED_TRAFFIC_SIGNAL+DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION+NO_IMPROPER_ACTION
2466065,2,ANGLE_FRONT_TO_SIDE,-111.78984061539,33.3644494766535,3,FOUR_WAY_INTERSECTION,ANGLE_FRONT_TO_SIDE,GILBERT,2010-11-05 17:50:00,DISREGARDED_TRAFFIC_SIGNAL,NO_IMPROPER_ACTION
2466066,2,ANGLE_FRONT_TO_SIDE,-111.728349804428,33.4155218437433,2,NOT_AT_INTERSECTION_0,ANGLE_FRONT_TO_SIDE,MESA,2010-11-01 08:25:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2466085,2,LEFT_TURN,-111.720767311706,33.2849243923533,2,T_INTERSECTION,LEFT_TURN,GILBERT,2010-11-06 12:33:00,OTHER_97,NO_IMPROPER_ACTION+NOT_APPLICABLE_MINUS_1
2466087,2,LEFT_TURN,-111.777468377066,33.4285845076673,3,NOT_AT_INTERSECTION_0,LEFT_TURN,MESA,2010-11-12 08:34:00,FAILED_TO_KEEP_IN_PROPER_LANE,NO_IMPROPER_ACTION
2466106,2,LEFT_TURN,-111.729450294524,33.3792227927792,2,T_INTERSECTION,LEFT_TURN,GILBERT,2010-11-11 16:58:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
2466174,2,SIDESWIPE_SAME_DIRECTION,-111.636174746348,33.3777149699618,3,NOT_AT_INTERSECTION_0,SIDESWIPE_SAME_DIRECTION,MESA,2010-11-07 13:03:00,NO_IMPROPER_ACTION,FAILED_TO_YIELD_RIGHT_OF_WAY_103
2466185,2,OTHER_97,-112.220057783001,33.6341744750699,3,T_INTERSECTION,OTHER_97,PEORIA,2010-11-01 11:58:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,INATTENTION_DISTRACTION
2466210,3,SIDESWIPE_SAME_DIRECTION,-111.814061733858,33.4232823429503,3,T_INTERSECTION,SIDESWIPE_SAME_DIRECTION,MESA,2010-11-10 14:06:00,DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE+DROVE_RODE_IN_OPPOSING_TRAFFIC_LANE,NO_IMPROPER_ACTION
