Location ID,Time,Recorder,Rec Count,Page,Segment,Direction,Count,Gender ,Age_Y,Age_O,Helmet,Wrong way,Sidewalk,Distracted,Pedestrian,Notes,Construction
124,PM,John and GayLee Fretz,31,1,1,1,,,,,,,,,,1 bicycle and several walkers on the path turned around at McClintock. They were counted only once. 5 bicycles and 1 ped did not use the crossing lights.,
124,PM,John and GayLee Fretz,31,1,1,2,,,,,,,,,,,
124,PM,John and GayLee Fretz,31,1,1,3,1,,,,,,,,3,,
124,PM,John and GayLee Fretz,31,1,1,4,5,1,1,,2,,,,5,,
124,PM,John and GayLee Fretz,31,1,2,1,1,,,,,,,,1,,
124,PM,John and GayLee Fretz,31,1,2,2,,,,,,,,,1,,
124,PM,John and GayLee Fretz,31,1,2,3,1,,,,,,,,,,
124,PM,John and GayLee Fretz,31,1,2,4,6,1,,,1,,,,4,,
124,PM,John and GayLee Fretz,31,1,3,1,1,1,,,,,,,,,
124,PM,John and GayLee Fretz,31,1,3,2,,,,,,,,,4,,
124,PM,John and GayLee Fretz,31,1,3,3,7,1,1,,1,,,,2,,
124,PM,John and GayLee Fretz,31,1,3,4,4,1,,,2,,,,1,,
124,PM,John and GayLee Fretz,31,1,4,1,,1,,,,,1,,1,,
124,PM,John and GayLee Fretz,31,1,4,2,1,,,,,,1,,,,
124,PM,John and GayLee Fretz,31,1,4,3,4,,,,2,,,,6,,
124,PM,John and GayLee Fretz,31,1,4,4,3,1,,,1,,,,1,,
124,PM,John and GayLee Fretz,31,2,1,1,1,,,,,,1,,,Note: Volunteers' marks show they stopped counting at 5:55.,
124,PM,John and GayLee Fretz,31,2,1,2,3,,,,2,,3,,1,,
124,PM,John and GayLee Fretz,31,2,1,3,3,,,,3,,,,4,,
124,PM,John and GayLee Fretz,31,2,1,4,1,,,,,,,,,,
124,PM,John and GayLee Fretz,31,2,2,1,,,,,,,,,4,,
124,PM,John and GayLee Fretz,31,2,2,2,2,1,,,,,1,,,,
124,PM,John and GayLee Fretz,31,2,2,3,5,2,,,1,,,,5,,
124,PM,John and GayLee Fretz,31,2,2,4,1,,,,1,,,,1,,
124,PM,John and GayLee Fretz,31,2,3,1,1,,,1,1,,,,,,
124,PM,John and GayLee Fretz,31,2,3,2,,,,,,,,,,,
124,PM,John and GayLee Fretz,31,2,3,3,2,,,,2,,,,4,,
124,PM,John and GayLee Fretz,31,2,3,4,2,,,,,,,,2,,
124,PM,John and GayLee Fretz,31,2,4,1,3,2,,,1,,1,,,,
124,PM,John and GayLee Fretz,31,2,4,2,1,1,,,,,,,,,
124,PM,John and GayLee Fretz,31,2,4,3,8,,3,,3,,,,3,,
124,PM,John and GayLee Fretz,31,2,4,4,2,1,1,,,,,,4,,
125,AM,Chris Casias,31,1,1,1,2,3,2,2,3,,,,2,,
125,AM,Chris Casias,31,1,1,2,1,1,,2,1,,,,,,
125,AM,Chris Casias,31,1,1,3,,,,,,,,,1,,
125,AM,Chris Casias,31,1,1,4,1,,,,,,,,,,
125,AM,Chris Casias,31,1,2,1,4,1,5,1,3,1,,,3,,
125,AM,Chris Casias,31,1,2,2,3,,,2,3,,,,1,,
125,AM,Chris Casias,31,1,2,3,2,,2,1,,1,,,1,,
125,AM,Chris Casias,31,1,2,4,,1,1,4,1,,,1,4,,
125,AM,Chris Casias,31,1,3,1,1,1,3,,,,,,1,,
125,AM,Chris Casias,31,1,3,2,,,,,,,,,3,,
125,AM,Chris Casias,31,1,3,3,2,,,2,2,,,,1,,
125,AM,Chris Casias,31,1,3,4,2,,,2,1,,,,2,,
125,AM,Chris Casias,31,1,4,1,,,,1,,,,,1,,
125,AM,Chris Casias,31,1,4,2,,,,1,,,,,1,,
125,AM,Chris Casias,31,1,4,3,1,,,4,1,,,,4,,
125,AM,Chris Casias,31,1,4,4,2,,,4,2,,,,2,,
125,AM,Chris Casias,31,2,1,1,,,,2,,,,,2,,
125,AM,Chris Casias,31,2,1,2,1,,,1,1,,,,,,
125,AM,Chris Casias,31,2,1,3,1,,,4,1,,,,3,,
125,AM,Chris Casias,31,2,1,4,,,2,,,,,,2,,
125,AM,Chris Casias,31,2,2,1,1,1,,2,2,,,,2,,
125,AM,Chris Casias,31,2,2,2,,,,,,,,1,1,,
125,AM,Chris Casias,31,2,2,3,2,,1,1,1,,,,,,
125,AM,Chris Casias,31,2,2,4,3,,4,1,,,,1,4,,
125,AM,Chris Casias,31,2,3,1,,,,1,,,,,1,,
125,AM,Chris Casias,31,2,3,2,1,,1,2,,,,,3,,
125,AM,Chris Casias,31,2,3,3,1,,,3,1,,,,2,,
125,AM,Chris Casias,31,2,3,4,3,1,1,7,,1,,2,4,,
125,AM,Chris Casias,31,2,4,1,1,,,1,,,,1,,,
125,AM,Chris Casias,31,2,4,2,,,,1,,,,,1,,
125,AM,Chris Casias,31,2,4,3,1,2,,5,1,1,,1,2,,
125,AM,Chris Casias,31,2,4,4,1,,1,5,,,,,5,,
125,PM,Meg Webster,32,1,1,1,6,2,3,1,1,,,,2,,
125,PM,Meg Webster,32,1,1,2,4,1,2,,,,,,3,,
125,PM,Meg Webster,32,1,1,3,5,2,1,,,,,,3,,
125,PM,Meg Webster,32,1,1,4,5,2,,1,3,,,1,,,
125,PM,Meg Webster,32,1,2,1,4,1,3,,,,,,4,,
125,PM,Meg Webster,32,1,2,2,3,1,2,,,,,,2,,
125,PM,Meg Webster,32,1,2,3,3,1,,,1,,,1,1,,
125,PM,Meg Webster,32,1,2,4,8,4,2,,,,,2,3,,
125,PM,Meg Webster,32,1,3,1,1,1,,,,,,,2,,
125,PM,Meg Webster,32,1,3,2,1,,,,1,,,,,,
125,PM,Meg Webster,32,1,3,3,6,1,,1,3,,,2,1,,
125,PM,Meg Webster,32,1,3,4,3,1,,1,1,,,,2,,
125,PM,Meg Webster,32,1,4,1,1,,1,,,,,,1,,
125,PM,Meg Webster,32,1,4,2,7,2,4,1,1,,,1,,,
125,PM,Meg Webster,32,1,4,3,2,,,,1,,,1,1,,
125,PM,Meg Webster,32,1,4,4,1,,,,,,,,1,,
125,PM,Meg Webster,32,2,1,1,2,1,,,1,,,,,"Regarding ""ADA Peds"": One guide dog for blind and a 2nd dog in training -- 2 people.",
125,PM,Meg Webster,32,2,1,2,5,2,4,,,,,,3,,
125,PM,Meg Webster,32,2,1,3,5,2,,,1,,,1,2,,
125,PM,Meg Webster,32,2,1,4,8,2,,,5,,,3,1,,
125,PM,Meg Webster,32,2,2,1,6,3,2,,,,,,3,,
125,PM,Meg Webster,32,2,2,2,3,3,2,,,,,,1,,
125,PM,Meg Webster,32,2,2,3,8,1,,2,4,,,1,4,,
125,PM,Meg Webster,32,2,2,4,8,3,2,,2,,,,1,,
125,PM,Meg Webster,32,2,3,1,8,4,,,1,,,,5,,
125,PM,Meg Webster,32,2,3,2,4,,,,2,,,,1,,
125,PM,Meg Webster,32,2,3,3,7,3,2,1,,,,3,4,,
125,PM,Meg Webster,32,2,3,4,22,6,,,2,,,2,2,,
125,PM,Meg Webster,32,2,4,1,4,3,1,,,,,,4,,
125,PM,Meg Webster,32,2,4,2,8,1,5,,1,,,,7,,
125,PM,Meg Webster,32,2,4,3,4,1,,,,,,,4,,
125,PM,Meg Webster,32,2,4,4,10,4,1,,,,,,6,,
126,AM,Jacob Howard,33,1,1,1,1,,,,,,,,,,
126,AM,Jacob Howard,33,1,1,2,1,,,,,,,,,,
126,AM,Jacob Howard,33,1,1,3,1,1,,,,,1,,5,,
126,AM,Jacob Howard,33,1,1,4,2,,,1,1,,,,4,,
126,AM,Jacob Howard,33,1,2,1,,,,,,,,,,,
126,AM,Jacob Howard,33,1,2,2,1,,,,,,,,2,,
126,AM,Jacob Howard,33,1,2,3,1,1,,,,,1,,5,,
126,AM,Jacob Howard,33,1,2,4,3,1,,,,2,1,,3,,
126,AM,Jacob Howard,33,1,3,1,2,,,,2,2,2,,,,
126,AM,Jacob Howard,33,1,3,2,,,,,,,,,2,,
126,AM,Jacob Howard,33,1,3,3,2,,,,,,1,,2,,
126,AM,Jacob Howard,33,1,3,4,2,1,,,,,2,1,4,,
126,AM,Jacob Howard,33,1,4,1,,,,,,,,,,,
126,AM,Jacob Howard,33,1,4,2,2,,,2,2,,,,,,
126,AM,Jacob Howard,33,1,4,3,2,,,,1,,,,3,,
126,AM,Jacob Howard,33,1,4,4,,,,,,,,,8,,
126,AM,Jacob Howard,33,2,1,1,,,,,,,,,1,,
126,AM,Jacob Howard,33,2,1,2,,,,,,,,,,,
126,AM,Jacob Howard,33,2,1,3,2,,,,,1,2,,1,,
126,AM,Jacob Howard,33,2,1,4,5,2,,,4,,4,,3,,
126,AM,Jacob Howard,33,2,2,1,1,,,,,,,1,,,
126,AM,Jacob Howard,33,2,2,2,,,,,,,,,1,,
126,AM,Jacob Howard,33,2,2,3,2,,,,1,,2,,1,,
126,AM,Jacob Howard,33,2,2,4,1,,,,1,,,,3,,
126,AM,Jacob Howard,33,2,3,1,,,,,,,,,,,
126,AM,Jacob Howard,33,2,3,2,,,,,,,,,,,
126,AM,Jacob Howard,33,2,3,3,1,,,,,,1,1,2,,
126,AM,Jacob Howard,33,2,3,4,5,,,,,2,5,,7,,
126,AM,Jacob Howard,33,2,4,1,,,,,,,,,,,
126,AM,Jacob Howard,33,2,4,2,,,,,,,,,2,,
126,AM,Jacob Howard,33,2,4,3,2,,,,1,,2,,1,,
126,AM,Jacob Howard,33,2,4,4,2,2,,,,,2,,8,,
126,PM,Kristen Addison,34,1,1,1,1,,,,,,,,2,,
126,PM,Kristen Addison,34,1,1,2,1,,,,,,,,,,
126,PM,Kristen Addison,34,1,1,3,3,1,,,,,2,,2,,
126,PM,Kristen Addison,34,1,1,4,3,,,,1,,2,,6,,
126,PM,Kristen Addison,34,1,2,1,,,,,,,,,,,
126,PM,Kristen Addison,34,1,2,2,2,,,,,,,,,,
126,PM,Kristen Addison,34,1,2,3,4,,,,,1,4,,1,,
126,PM,Kristen Addison,34,1,2,4,2,,,,,,2,,1,,
126,PM,Kristen Addison,34,1,3,1,,,,,,,,,1,,
126,PM,Kristen Addison,34,1,3,2,,,,,,,,,,,
126,PM,Kristen Addison,34,1,3,3,1,,,,1,,1,,1,,
126,PM,Kristen Addison,34,1,3,4,1,,,,1,1,1,,3,,
126,PM,Kristen Addison,34,1,4,1,1,,,,,,,,,,
126,PM,Kristen Addison,34,1,4,2,3,1,,,2,,,,,,
126,PM,Kristen Addison,34,1,4,3,1,,,,1,,,,2,,
126,PM,Kristen Addison,34,1,4,4,1,,,,,,1,,,,
126,PM,Kristen Addison,34,2,1,1,,,,,,,,,,,
126,PM,Kristen Addison,34,2,1,2,5,,,,,,,,1,,
126,PM,Kristen Addison,34,2,1,3,6,1,,,1,4,5,,5,,
126,PM,Kristen Addison,34,2,1,4,1,,,,,,,,4,,
126,PM,Kristen Addison,34,2,2,1,2,1,,,,,,,,,
126,PM,Kristen Addison,34,2,2,2,1,,,,1,,,,1,,
126,PM,Kristen Addison,34,2,2,3,1,,,,1,,,,3,,
126,PM,Kristen Addison,34,2,2,4,3,,,,1,,,,,,
126,PM,Kristen Addison,34,2,3,1,,,,,,,,,,,
126,PM,Kristen Addison,34,2,3,2,1,,,,,,1,,,,
126,PM,Kristen Addison,34,2,3,3,7,,,,2,,6,1,,,
126,PM,Kristen Addison,34,2,3,4,5,,,,2,1,5,,3,,
126,PM,Kristen Addison,34,2,4,1,,,,,,,,,,,
126,PM,Kristen Addison,34,2,4,2,1,,,,1,,,,,,
126,PM,Kristen Addison,34,2,4,3,,,,,,,,,13,,
126,PM,Kristen Addison,34,2,4,4,,,,,,,,,9,,
127,AM,Lisa Cozzetti,35,1,1,1,1,,,,1,,,,,,
127,AM,Lisa Cozzetti,35,1,1,2,1,,,1,1,,,,,,
127,AM,Lisa Cozzetti,35,1,1,3,1,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,1,4,1,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,2,1,2,,,1,,,,,,,
127,AM,Lisa Cozzetti,35,1,2,2,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,2,3,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,2,4,1,,,1,,,,,,,
127,AM,Lisa Cozzetti,35,1,3,1,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,3,2,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,3,3,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,3,4,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,4,1,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,1,4,2,1,,,,1,,,,,,
127,AM,Lisa Cozzetti,35,1,4,3,1,,,,1,,,,,,
127,AM,Lisa Cozzetti,35,1,4,4,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,2,1,1,,,,,,,,,3,,
127,AM,Lisa Cozzetti,35,2,1,2,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,2,1,3,,,,,,,,,1,,
127,AM,Lisa Cozzetti,35,2,1,4,3,,,,1,,,,1,,
127,AM,Lisa Cozzetti,35,2,2,1,,,,,,,,,1,,
127,AM,Lisa Cozzetti,35,2,2,2,1,,,,,,,,,,
127,AM,Lisa Cozzetti,35,2,2,3,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,2,2,4,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,2,3,1,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,2,3,2,,,,,,,,,1,,
127,AM,Lisa Cozzetti,35,2,3,3,1,,,,,1,,,,,
127,AM,Lisa Cozzetti,35,2,3,4,,,,,,,,,2,,
127,AM,Lisa Cozzetti,35,2,4,1,,,,,,,,,3,,
127,AM,Lisa Cozzetti,35,2,4,2,2,,1,,1,,,,,,
127,AM,Lisa Cozzetti,35,2,4,3,,,,,,,,,,,
127,AM,Lisa Cozzetti,35,2,4,4,1,,,,,,,,1,,
127,PM,Angela Fretz,36,1,1,1,2,,,,,,2,,2,,
127,PM,Angela Fretz,36,1,1,2,,,,,,,,,1,,
127,PM,Angela Fretz,36,1,1,3,,,,,,,,,3,,
127,PM,Angela Fretz,36,1,1,4,,,,,,,,,5,,
127,PM,Angela Fretz,36,1,2,1,2,1,1,,1,,1,1,1,,
127,PM,Angela Fretz,36,1,2,2,2,1,1,,1,,1,,1,,
127,PM,Angela Fretz,36,1,2,3,,,,,,,,,1,,
127,PM,Angela Fretz,36,1,2,4,,,,,,,,,,,
127,PM,Angela Fretz,36,1,3,1,1,,,,,,,,1,,
127,PM,Angela Fretz,36,1,3,2,1,,,,1,,,,2,,
127,PM,Angela Fretz,36,1,3,3,1,,,,,,1,,,,
127,PM,Angela Fretz,36,1,3,4,,,,,,,,,2,,
127,PM,Angela Fretz,36,1,4,1,2,,,,,,2,,,,
127,PM,Angela Fretz,36,1,4,2,,,,,,,,,,,
127,PM,Angela Fretz,36,1,4,3,,,,,,,,,1,,
127,PM,Angela Fretz,36,1,4,4,1,,,,,,1,,1,,
127,PM,Angela Fretz,36,2,1,1,1,,,,,,1,,,,
127,PM,Angela Fretz,36,2,1,2,,,,,,,,,,,
127,PM,Angela Fretz,36,2,1,3,,,,,,,,,,,
127,PM,Angela Fretz,36,2,1,4,1,,,,,,1,,,,
127,PM,Angela Fretz,36,2,2,1,,,,,,,,,,,
127,PM,Angela Fretz,36,2,2,2,,,,,,,,,,,
127,PM,Angela Fretz,36,2,2,3,,,,,,,,,,,
127,PM,Angela Fretz,36,2,2,4,1,,,,,,1,,,,
127,PM,Angela Fretz,36,2,3,1,1,,,,1,,,,2,,
127,PM,Angela Fretz,36,2,3,2,2,,,,,,2,,,,
127,PM,Angela Fretz,36,2,3,3,,,,,,,,,1,,
127,PM,Angela Fretz,36,2,3,4,,,,,,,,,,,
127,PM,Angela Fretz,36,2,4,1,2,,1,,2,,,,,,
127,PM,Angela Fretz,36,2,4,2,,,,,,,,,,,
127,PM,Angela Fretz,36,2,4,3,,,,,,,,,,,
127,PM,Angela Fretz,36,2,4,4,1,,,,1,,1,,,,
128,AM,Dick Landis,37,1,1,1,3,,,,,1,3,,1,,
128,AM,Dick Landis,37,1,1,2,1,,1,,,1,1,1,6,,
128,AM,Dick Landis,37,1,1,3,1,,,,,,1,,,,
128,AM,Dick Landis,37,1,1,4,3,,,1,1,,,1,,,
128,AM,Dick Landis,37,1,2,1,,,,,,,,,,,
128,AM,Dick Landis,37,1,2,2,1,,1,,,,1,1,7,,
128,AM,Dick Landis,37,1,2,3,,,,,,,,,4,,
128,AM,Dick Landis,37,1,2,4,1,,,,,,,,1,,
128,AM,Dick Landis,37,1,3,1,1,,,,1,,1,,,,
128,AM,Dick Landis,37,1,3,2,2,,2,,,,2,,13,,
128,AM,Dick Landis,37,1,3,3,,,,,,,,,2,,
128,AM,Dick Landis,37,1,3,4,4,1,,,2,,,,1,,
128,AM,Dick Landis,37,1,4,1,1,1,,,,1,1,,1,,
128,AM,Dick Landis,37,1,4,2,2,,2,,,,2,,1,,
128,AM,Dick Landis,37,1,4,3,1,,,,1,,,,1,,
128,AM,Dick Landis,37,1,4,4,1,1,,,,,,,3,,
128,AM,Dick Landis,37,2,1,1,,,,,,,,,,,
128,AM,Dick Landis,37,2,1,2,,,,,,,,,1,,
128,AM,Dick Landis,37,2,1,3,,,,,,,,,,,
128,AM,Dick Landis,37,2,1,4,1,,,,1,,,,,,
128,AM,Dick Landis,37,2,2,1,2,1,1,,,,2,,,,
128,AM,Dick Landis,37,2,2,2,3,,,,1,,2,,1,,
128,AM,Dick Landis,37,2,2,3,,,,,,,,,2,,
128,AM,Dick Landis,37,2,2,4,1,,,,1,,,,,,
128,AM,Dick Landis,37,2,3,1,1,,,,,,1,,,,
128,AM,Dick Landis,37,2,3,2,2,,,,,,2,,1,,
128,AM,Dick Landis,37,2,3,3,1,1,,,1,,,1,,,
128,AM,Dick Landis,37,2,3,4,2,,,,1,,,,1,,
128,AM,Dick Landis,37,2,4,1,2,,,,,,2,,,,
128,AM,Dick Landis,37,2,4,2,4,1,1,,1,1,2,,2,,
128,AM,Dick Landis,37,2,4,3,2,,,,,,,,,,
128,AM,Dick Landis,37,2,4,4,1,,,,1,,,,1,,
128,PM,Dick Landis,37,1,1,1,3,1,2,,,1,3,,6,,
128,PM,Dick Landis,37,1,1,2,2,,1,,,1,2,,,,
128,PM,Dick Landis,37,1,1,3,,,,,,,,,2,,
128,PM,Dick Landis,37,1,1,4,2,,,,1,,,,1,,
128,PM,Dick Landis,37,1,2,1,5,,2,,,,5,,3,,
128,PM,Dick Landis,37,1,2,2,1,,,,,,1,,4,,
128,PM,Dick Landis,37,1,2,3,1,,,,,,1,,,,
128,PM,Dick Landis,37,1,2,4,1,,,,,,,,,,
128,PM,Dick Landis,37,1,3,1,1,,,,,1,1,,2,,
128,PM,Dick Landis,37,1,3,2,,,,,,,,,,,
128,PM,Dick Landis,37,1,3,3,1,,,,,,,,,,
128,PM,Dick Landis,37,1,3,4,2,1,,,1,,,,1,,
128,PM,Dick Landis,37,1,4,1,4,2,,,,,4,,3,,
128,PM,Dick Landis,37,1,4,2,4,1,,,2,1,2,1,3,,
128,PM,Dick Landis,37,1,4,3,2,2,2,,,,2,,,,
128,PM,Dick Landis,37,1,4,4,1,,,,,,,,1,,
128,PM,Dick Landis,37,2,1,1,,,,,,,,,5,,
128,PM,Dick Landis,37,2,1,2,3,,2,,,2,3,1,1,,
128,PM,Dick Landis,37,2,1,3,,,,,,,,,,,
128,PM,Dick Landis,37,2,1,4,2,,,,2,,,,2,,
128,PM,Dick Landis,37,2,2,1,2,,1,,,,2,,2,,
128,PM,Dick Landis,37,2,2,2,5,1,1,,,1,5,,1,,
128,PM,Dick Landis,37,2,2,3,3,,,2,2,,,1,,,
128,PM,Dick Landis,37,2,2,4,1,,,,,,,1,,,
128,PM,Dick Landis,37,2,3,1,,,,,,,,,2,,
128,PM,Dick Landis,37,2,3,2,6,3,1,,1,1,6,,2,,
128,PM,Dick Landis,37,2,3,3,1,,,,,,,,2,,
128,PM,Dick Landis,37,2,3,4,,,,,,,,,,,
128,PM,Dick Landis,37,2,4,1,2,1,1,,3,,2,,1,,
128,PM,Dick Landis,37,2,4,2,,,,,,,,,,,
128,PM,Dick Landis,37,2,4,3,5,,,1,,,,1,,,
128,PM,Dick Landis,37,2,4,4,1,,1,,,,1,,,,
130,PM,Debbie Gillespie,38,1,1,1,,,,,,,,,3,N/S traffic esceeds speed limit significantly,
130,PM,Debbie Gillespie,38,1,1,2,,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,1,3,,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,1,4,,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,2,1,,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,2,2,,,,,,,,,3,,
130,PM,Debbie Gillespie,38,1,2,3,2,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,2,4,1,,1,,1,1,,,,,
130,PM,Debbie Gillespie,38,1,3,1,2,,1,,,,,,,,
130,PM,Debbie Gillespie,38,1,3,2,,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,3,3,2,1,,,,,,,4,,
130,PM,Debbie Gillespie,38,1,3,4,,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,4,1,,,,,,,,,1,,
130,PM,Debbie Gillespie,38,1,4,2,,,,,,,,,,,
130,PM,Debbie Gillespie,38,1,4,3,4,,,2,2,,,,1,,
130,PM,Debbie Gillespie,38,1,4,4,,,,,,,,,,,
130,PM,Debbie Gillespie,38,2,1,1,1,,,1,,1,,,3,,
130,PM,Debbie Gillespie,38,2,1,2,,,,,,,,,,,
130,PM,Debbie Gillespie,38,2,1,3,,,,,,,,,,,
130,PM,Debbie Gillespie,38,2,1,4,,,,,,,,,,,
130,PM,Debbie Gillespie,38,2,2,1,1,,,,,,,,,,
130,PM,Debbie Gillespie,38,2,2,2,,,,,,,,,4,,
130,PM,Debbie Gillespie,38,2,2,3,1,,1,,,1,,,,,
130,PM,Debbie Gillespie,38,2,2,4,,,,,,,,,,,
130,PM,Debbie Gillespie,38,2,3,1,1,,,,1,,,,,,
130,PM,Debbie Gillespie,38,2,3,2,1,,,,,,,,2,,
130,PM,Debbie Gillespie,38,2,3,3,1,,,,1,,,,3,,
130,PM,Debbie Gillespie,38,2,3,4,3,,1,,1,2,,,,,
130,PM,Debbie Gillespie,38,2,4,1,,,,,,,,,5,,
130,PM,Debbie Gillespie,38,2,4,2,1,,,,,,,,1,,
130,PM,Debbie Gillespie,38,2,4,3,2,,,,1,,,,7,,
130,PM,Debbie Gillespie,38,2,4,4,,,,,,,,,1,,
131,AM,Jesus Garcia,39,1,1,1,10,5,,1,1,3,10,,2,,
131,AM,Jesus Garcia,39,1,1,2,,,,,,,,,,,
131,AM,Jesus Garcia,39,1,1,3,,,,,,,,,,,
131,AM,Jesus Garcia,39,1,1,4,7,1,,,,5,,,3,,
131,AM,Jesus Garcia,39,1,2,1,12,4,,,,,,,,,
131,AM,Jesus Garcia,39,1,2,2,2,,,,,,,,,,
131,AM,Jesus Garcia,39,1,2,3,7,,,,,,,,3,,
131,AM,Jesus Garcia,39,1,2,4,6,3,,,,,,,4,,
131,AM,Jesus Garcia,39,1,3,1,12,2,,,1,3,,,5,,
131,AM,Jesus Garcia,39,1,3,2,1,,,,,,,,4,,
131,AM,Jesus Garcia,39,1,3,3,2,,,,,,,,,,
131,AM,Jesus Garcia,39,1,3,4,14,5,,,1,1,,,9,,
131,AM,Jesus Garcia,39,1,4,1,24,8,,,,3,,,5,,
131,AM,Jesus Garcia,39,1,4,2,2,1,,,,,,,7,,
131,AM,Jesus Garcia,39,1,4,3,6,2,,,1,1,,,3,,
131,AM,Jesus Garcia,39,1,4,4,19,2,,1,4,5,,,14,,
131,AM,Jesus Garcia,39,2,1,1,22,8,,,,,,,,"no bike ln going northbound on Rural, so all those going NB were
 riding on sidewalk.   Could not count all pedestrians",
131,AM,Jesus Garcia,39,2,1,2,3,,,,,,,,,,
131,AM,Jesus Garcia,39,2,1,3,2,2,,,,,,,,,
131,AM,Jesus Garcia,39,2,1,4,20,4,,,,,,,,,
131,AM,Jesus Garcia,39,2,2,1,20,3,,,,,,,,,
131,AM,Jesus Garcia,39,2,2,2,1,,,,,,,,,,
131,AM,Jesus Garcia,39,2,2,3,3,,,,,,,,,,
131,AM,Jesus Garcia,39,2,2,4,27,10,,,,,,,,,
131,AM,Jesus Garcia,39,2,3,1,20,3,,,,,,,,,
131,AM,Jesus Garcia,39,2,3,2,3,,,,,,,,,,
131,AM,Jesus Garcia,39,2,3,3,5,1,,,,,,,,,
131,AM,Jesus Garcia,39,2,3,4,13,3,,,,,,,,,
131,AM,Jesus Garcia,39,2,4,1,15,,,,,,,,,,
131,AM,Jesus Garcia,39,2,4,2,2,,,,,,,,,,
131,AM,Jesus Garcia,39,2,4,3,3,,,,,,,,,,
131,AM,Jesus Garcia,39,2,4,4,16,,,,,,,,,,
132,AM,Lea Wilson,40,1,1,1,1,,,,1,,,,1,Lightrail stop (T intersection) many N/S ppl heading for LR (Cesar Chavez - no school).ped counts today may be low.,
132,AM,Lea Wilson,40,1,1,2,2,1,,,1,,,,7,,
132,AM,Lea Wilson,40,1,1,3,2,,,,,,1,,,,
132,AM,Lea Wilson,40,1,1,4,3,,,,,,1,,,,
132,AM,Lea Wilson,40,1,2,1,1,,,,,,1,,5,,
132,AM,Lea Wilson,40,1,2,2,1,,,,,,1,,11,,
132,AM,Lea Wilson,40,1,2,3,,,,,,,,,2,,
132,AM,Lea Wilson,40,1,2,4,5,,,,3,,1,,,,
132,AM,Lea Wilson,40,1,3,1,1,,,,,,,,7,,
132,AM,Lea Wilson,40,1,3,2,1,,,,,,,,11,,
132,AM,Lea Wilson,40,1,3,3,2,,,,,,,,,,
132,AM,Lea Wilson,40,1,3,4,6,1,,,2,1,1,1,2,,
132,AM,Lea Wilson,40,1,4,1,1,,,,,,,,10,,
132,AM,Lea Wilson,40,1,4,2,1,,,,,,,,10,,
132,AM,Lea Wilson,40,1,4,3,4,1,,,,1,3,,,,
132,AM,Lea Wilson,40,1,4,4,4,1,,,1,,,,5,,
132,AM,Lea Wilson,40,2,1,1,,,,,,,,,2,* compare to 1 hr count (3/29) by Kevina Tidwell (pg 3 below),
132,AM,Lea Wilson,40,2,1,2,,,,,,,,,13,,
132,AM,Lea Wilson,40,2,1,3,2,,,,,1,2,,10,,
132,AM,Lea Wilson,40,2,1,4,2,,,,,2,2,,1,,
132,AM,Lea Wilson,40,2,2,1,,,,,,,,,10,,
132,AM,Lea Wilson,40,2,2,2,1,1,,,,,1,,9,,
132,AM,Lea Wilson,40,2,2,3,3,,,,,,,,4,,
132,AM,Lea Wilson,40,2,2,4,8,2,,,1,3,5,,7,,
132,AM,Lea Wilson,40,2,3,1,2,,,,,,1,,10,,
132,AM,Lea Wilson,40,2,3,2,1,,,,,,,,10,,
132,AM,Lea Wilson,40,2,3,3,6,1,,,,1,2,,6,,
132,AM,Lea Wilson,40,2,3,4,8,2,,,1,1,2,,10,,
132,AM,Lea Wilson,40,2,4,1,,,,,,,,,7,,
132,AM,Lea Wilson,40,2,4,2,1,,,,,1,1,,9,,
132,AM,Lea Wilson,40,2,4,3,2,,,,,,1,1,5,,
132,AM,Lea Wilson,40,2,4,4,5,,,,2,1,1,,9,,
132,PM,Amira Mareick,41,1,1,1,1,,,,,,,5,,"most ppl riding on sidewalk are wrong way riding. Some ride very short distances, just to the Light Rail.",
132,PM,Amira Mareick,41,1,1,2,,,,,,,,5,,,
132,PM,Amira Mareick,41,1,1,3,6,,,,2,1,,5,,,
132,PM,Amira Mareick,41,1,1,4,3,,,,,1,,1,,,
132,PM,Amira Mareick,41,1,2,1,,,,,,,,4,,,
