"Location ID",Time,Recorder,"Rec Count",Page,Segment,Direction,Count,"Gender ",Age_Y,Age_O,Helmet,"Wrong way",Sidewalk,Distracted,Pedestrian,Motoroized,Electric,Decor/Lights,"ADA Peds","ADA Chairs",Notes,Construction,LocRank,LocRankUniq,Seg,Seg1,LocTime,LocTimeDir,,"Gender ",Age_Y,Age_O,Helmet,"Wrong way",Sidewalk,Distracted,,"Cordon in","Cordon out","Bike Lane Size","Bike Lane"
137,AM,"Paul Leitman",43,2,4,1,,,,,,,,,,,,,,,,,33,,8,137_8,137AM,137AMNS,,,,,,,,,,0,0,3,1
137,AM,"Paul Leitman",43,2,4,2,2,,,,,,2,,3,,,,,,,,33,,8,137_8,137AM,137AMNS,,,,,,,,,,0,0,3,1
137,AM,"Paul Leitman",43,2,4,3,1,,,,1,,1,,,,,,,,,,33,,8,137_8,137AM,137AMEW,,,,,,,,,,0,0,0,0
137,AM,"Paul Leitman",43,2,4,4,,,,,,,,,,,,,,,,,33,,8,137_8,137AM,137AMEW,,,,,,,,,,0,0,0,0
137,AM,"Paul Leitman",43,2,,,,,,,,,,,,,,,,,,,33,,,,137AM,,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,1,1,1,,,,,,,,5,,,,,,,,33,,9,137_9,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,1,2,1,,,,,,,1,5,,,,,,,,33,,9,137_9,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,1,3,2,,,,,1,2,,2,,,,,,,,33,,9,137_9,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,1,4,1,,,,1,,1,,7,,,,,,,,33,,9,137_9,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,2,1,,,,,,,,,1,,,,,,,,33,,10,137_10,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,2,2,1,,,,,,1,1,10,,,,,,,,33,,10,137_10,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,2,3,,,,,,,,,1,,,,,,,,33,,10,137_10,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,2,4,2,,,,,1,2,,1,,,,,,,,33,,10,137_10,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,3,1,3,1,,,1,2,3,,3,,,,,,,,33,,11,137_11,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,3,2,,,,,,,,,9,,,,,,,,33,,11,137_11,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,3,3,,,,,,,,,4,,,,,,,,33,,11,137_11,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,3,4,,,,,,,,,1,,,,,,,,33,,11,137_11,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,4,1,3,1,,,1,2,2,1,4,,,,,,,,33,,12,137_12,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,4,2,2,,,,,,1,,6,,,,,,,,33,,12,137_12,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,4,3,,,,,,,,,,,,,,,,,33,,12,137_12,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,4,4,,,,,,,,,3,,,,,,,,33,,12,137_12,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,1,,,,,,,,,,,,,,,,,,,33,,,,137PM,,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,1,1,,,,,,,,,2,,,,,,,,33,,13,137_13,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,1,2,1,1,,,,,1,,10,,,,,,,,33,,13,137_13,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,1,3,,,,,,,,,2,,,,,,,,33,,13,137_13,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,1,4,1,,,,,,1,1,1,,,,,,,,33,,13,137_13,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,2,1,2,,,,1,,2,,2,,,,,,,,33,,14,137_14,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,2,2,2,,,,2,,1,,2,,,,,,,,33,,14,137_14,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,2,3,,,,,,,,,3,,,,,,,,33,,14,137_14,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,2,4,,,,,,,,,2,,,,,,,,33,,14,137_14,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,3,1,1,1,,,,,1,,,,,,,,,,33,,15,137_15,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,3,2,2,,,,,,2,1,6,,,,,,,,33,,15,137_15,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,3,3,2,1,,,,1,2,,2,,,,,,,,33,,15,137_15,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,3,4,1,,,,,,1,,9,,,,,,,,33,,15,137_15,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,4,1,1,,,,,,,,2,,,,,,,,33,,16,137_16,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,4,2,1,,,,1,,,,4,,,,,,,,33,,16,137_16,137PM,137PMNS,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,4,3,1,,,,,1,1,,,,,,,,,,33,,16,137_16,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,4,4,1,,,,,1,1,,3,,,,,,,,33,,16,137_16,137PM,137PMEW,,,,,,,,,,0,0,0,0
137,PM,"Dani Moore",44,2,,,,,,,,,,,,,,,,,,,33,,,,137PM,,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,1,1,8,1,,1,,1,8,1,4,,,,,,,,34,34,9,138_9,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,1,2,5,,,,,2,5,,9,,,,,,,,34,,9,138_9,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,1,3,1,1,,,,,1,,2,,,,,,,,34,,9,138_9,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,1,4,2,1,,,,,2,,5,,,,,,,,34,,9,138_9,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,2,1,3,,,,,,3,1,3,,,,,,,,34,,10,138_10,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,2,2,7,2,,,1,2,7,3,10,,,,,,,,34,,10,138_10,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,2,3,2,,,,,,2,1,,,,,,,,,34,,10,138_10,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,2,4,1,,,,,1,1,,9,,,,,,,,34,,10,138_10,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,3,1,2,1,,,,1,2,,2,,,,,,,,34,,11,138_11,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,3,2,12,5,,,1,3,12,3,7,,,,,,,,34,,11,138_11,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,3,3,3,,,,,3,3,,,,,,,,,,34,,11,138_11,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,3,4,4,1,,,,,4,2,3,,,,,,,,34,,11,138_11,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,4,1,2,1,,,,2,2,,2,,,,,,,,34,,12,138_12,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,4,2,5,1,,,1,1,5,,5,,,,,,,,34,,12,138_12,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,4,3,1,1,,,,,1,1,7,,,,,,,,34,,12,138_12,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,4,4,0,,,,,,,,4,,,,,,,,34,,12,138_12,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,1,,,,,,,,,,,,,,,,,,,34,,,,138PM,,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,1,1,8,,,,,,8,,8,,,,,,,,34,,13,138_13,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,1,2,13,2,,,2,1,13,,7,,,,,,,,34,,13,138_13,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,1,3,1,,,,,,1,,3,,,,,,,,34,,13,138_13,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,1,4,3,1,,1,,2,3,,4,,,,,,,,34,,13,138_13,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,2,1,1,,,,,,1,,1,,,,,,,,34,,14,138_14,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,2,2,6,,,1,2,2,6,,9,,,,,,,,34,,14,138_14,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,2,3,1,1,,,1,,1,,2,,,,,,,,34,,14,138_14,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,2,4,1,,,,,1,1,1,9,,,,,,,,34,,14,138_14,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,3,1,1,1,,,,,2,,1,,,,,,,,34,,15,138_15,138PM,138PMNS,,,,,,,1,,,0,0,0,0
138,PM,"Dani Moore",44,2,3,2,7,1,,,2,4,11,1,3,,,,,,,,34,,15,138_15,138PM,138PMNS,,,,,,,1,,,0,0,0,0
138,PM,"Dani Moore",44,2,3,3,1,1,,,1,1,5,,4,,,,,,,,34,,15,138_15,138PM,138PMEW,,,,,,,1,,,0,0,0,0
138,PM,"Dani Moore",44,2,3,4,1,,,,,1,2,,6,,,,,,,,34,,15,138_15,138PM,138PMEW,,,,,,,1,,,0,0,0,0
138,PM,"Dani Moore",44,2,4,1,2,2,,,,1,,,1,,,,,,,,34,,16,138_16,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,4,2,11,1,1,1,1,2,,1,4,,,,,,,,34,,16,138_16,138PM,138PMNS,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,4,3,5,,1,,,1,,3,1,,,,,,,,34,,16,138_16,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,4,4,2,,,,,1,,,7,,,,,,,,34,,16,138_16,138PM,138PMEW,,,,,,,,,,0,0,0,0
138,PM,"Dani Moore",44,2,,,,,,,,,,,,,,,,1,,,34,,,,138PM,,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,1,1,15,4,,,6,,,3,9,,,,,,,,35,35,1,139_1,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,1,2,3,,,,3,,,,1,,,,,,,,35,,1,139_1,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,1,3,1,,,,,,1,,3,,,,,,,,35,,1,139_1,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,1,4,1,,1,,,1,1,,,,,,,,,,35,,1,139_1,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,2,1,16,4,,2,8,,,5,2,,,,,,,,35,,2,139_2,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,2,2,,,,,,,,,4,,,,,,,,35,,2,139_2,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,2,3,1,,,,,,1,,3,,,,,,,,35,,2,139_2,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,2,4,,,,,,,,,1,,,,,,,,35,,2,139_2,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,3,1,14,5,,,8,,,1,6,,,,,,,,35,,3,139_3,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,3,2,,,,,,,,,1,,,,,,,,35,,3,139_3,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,3,3,2,,,,1,,2,,2,,,,,,,,35,,3,139_3,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,3,4,1,,,,1,,,,2,,,,,,,,35,,3,139_3,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,4,1,,,,,,,,,,,,,,,,,35,,4,139_4,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,4,2,,,,,,,,,,,,,,,,,35,,4,139_4,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,1,4,3,,,,,,,,,,,,,,,,,35,,4,139_4,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,4,4,,,,,,,,,,,,,,,,,35,,4,139_4,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,1,,,,,,,,,,,,,,1,,," 
 ","construction on College Ave between Southern & Alameda Dr.",35,,,,139AM,,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,1,1,10,,,,5,,,2,6,,,,,,,,35,,5,139_5,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,1,2,,,,,,,,,4,,,,,,,,35,,5,139_5,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,1,3,2,,,,,1,1,,,,,,,,,,35,,5,139_5,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,1,4,,,,,,,,,,,,,,,,,35,,5,139_5,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,2,1,22,8,,,8,,,5,2,,,,,,,,35,,6,139_6,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,2,2,3,2,,2,3,,,,5,,,,,,,,35,,6,139_6,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,2,3,,,,,,,,,4,,,,,,,,35,,6,139_6,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,2,4,,,,,,,,,,,,,,,,,35,,6,139_6,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,3,1,56,18,,,10,,,11,2,,,,,,,,35,,7,139_7,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,3,2,8,,4,,7,,,,1,,,,,,,,35,,7,139_7,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,3,3,1,,,,,,1,,4,,,,,,,,35,,7,139_7,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,3,4,,,,,,,,,,,,,,,,,35,,7,139_7,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,4,1,44,14,,,11,,,8,3,,,,,,,,35,,8,139_8,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,4,2,1,1,,,1,,,,1,,,,,,,,35,,8,139_8,139AM,139AMNS,,,,,,,,,,0,0,3,1
139,AM,"Victoria Voto",45,2,4,3,6,2,,,,1,6,1,3,,,,,,,,35,,8,139_8,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,4,4,2,,,,2,2,,,3,,,,,,,,35,,8,139_8,139AM,139AMEW,,,,,,,,,,0,0,0,0
139,AM,"Victoria Voto",45,2,,,,,,,,,,,,,,,,,"Due to traffic accident (ped-involved) @ 8-8:08a I was unable to collect 
data, I assisted in calling 911.",,35,,,,139AM,,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,1,1,4,2,,,2,,,1,4,,,,,,,,35,,9,139_9,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,1,2,25,5,,,3,,,1,6,,,,,,,,35,,9,139_9,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,1,3,1,,,,,,,,1,,,,,,,,35,,9,139_9,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,1,4,2,,,,,,2,,,,,,,,,,35,,9,139_9,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,2,1,15,9,,,1,,,,5,,,,,,,,35,,10,139_10,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,2,2,27,10,,1,2,1,1,5,1,,,,,,,,35,,10,139_10,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,2,3,3,1,,,,,2,,,,,,,,,,35,,10,139_10,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,2,4,2,,,,,1,2,,,,,,,,,,35,,10,139_10,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,3,1,4,4,,,1,,,,7,,,,,,,,35,,11,139_11,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,3,2,26,10,,1,9,,1,3,3,,,,,,,,35,,11,139_11,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,3,3,4,2,,,,2,4,,2,,,,,,,,35,,11,139_11,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,3,4,1,,,,,,,,1,,,,,,,,35,,11,139_11,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,4,1,10,13,,,1,,,,3,,,,,,,,35,,12,139_12,139PM,139PMNS,,1,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,4,2,27,,,,10,,,,8,,,,,,,,35,,12,139_12,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,4,3,4,,,,,2,4,,1,,,,,,,,35,,12,139_12,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,4,4,2,,,,,1,2,,,,,,,,,,35,,12,139_12,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,1,,,,,,,,,,,,,,,,,,,35,,,,139PM,,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,1,1,7,3,,,2,1,,,2,,,,,,,,35,,13,139_13,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,1,2,15,6,,,4,,,1,3,,,,,,,,35,,13,139_13,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,1,3,,,,,,,,,,,,,,,,,35,,13,139_13,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,1,4,3,,,,,1,3,,,,,,,,,,35,,13,139_13,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,2,1,7,,,,,1,,5,,,,,,,,,35,,14,139_14,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,2,2,29,3,,,17,,,4,,,,,,,,,35,,14,139_14,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,2,3,4,,,,,1,4,2,,,,,,,,,35,,14,139_14,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,2,4,,,,,,,,1,,,,,,,,,35,,14,139_14,139PM,139PMEW,,,,,,,,1,,0,0,0,0
139,PM,"Scott Walters",46,2,3,1,8,5,1,,,4,,1,4,,,,,,,,35,,15,139_15,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,3,2,23,4,,,,8,,,6,,,,,,,,35,,15,139_15,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,3,3,3,,,,,,3,,,,,,,,,,35,,15,139_15,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,3,4,1,,,,,,1,,1,,,,,,,,35,,15,139_15,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,4,1,5,3,,,,,,,14,,,,,,,,35,,16,139_16,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,4,2,34,14,,,9,1,,,8,,,,,,,,35,,16,139_16,139PM,139PMNS,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,4,3,2,,,,,1,2,,2,,,,,,,,35,,16,139_16,139PM,139PMEW,,,,,,,,,,0,0,0,0
139,PM,"Scott Walters",46,2,4,4,,,,,,2,3,,1,,,,,,,,35,,16,139_16,139PM,139PMEW,,,,,,1,1,,,0,0,0,0
139,PM,"Scott Walters",46,2,,,,,,,,,,,,,,1,,,,,35,,,,139PM,,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,1,1,,,,,,,,,9,,,,,,,,36,36,1,140_1,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,1,2,1,,,,1,,,,,,,,,,,,36,,1,140_1,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,1,3,,,,,,,,,7,,,,,,,,36,,1,140_1,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,1,4,3,,,,1,,,,6,,,,,,,,36,,1,140_1,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,2,1,2,,,,1,,,,10,,,,,,,,36,,2,140_2,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,2,2,1,,,,1,,,,7,,,,,,,,36,,2,140_2,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,2,3,1,,,,1,,,,4,,,,,,,,36,,2,140_2,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,2,4,1,,,,1,,,,13,,,,,,,,36,,2,140_2,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,3,1,1,,,,,,,,4,,,,,,,,36,,3,140_3,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,3,2,1,,,,,,,,,,,,,,,,36,,3,140_3,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,3,3,1,1,,,,,1,,6,,,,,,,,36,,3,140_3,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,3,4,6,1,,,1,1,4,,6,,,,,,,,36,,3,140_3,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,4,1,1,,,,1,,,,5,,,,,,,,36,,4,140_4,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,4,2,,,,,,,,,1,,,,,,,,36,,4,140_4,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,1,4,3,1,,,,,,1,,4,,,,,,,,36,,4,140_4,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,4,4,,,,,,,,,3,,,,,,,,36,,4,140_4,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,1,,,,,,,,,,,,,,,,1,,,36,,,,140AM,,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,1,1,2,,,,1,,1,,9,,,,,,,,36,,5,140_5,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,1,2,2,1,,,,,2,,,,,,,,,,36,,5,140_5,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,1,3,4,3,,,2,,3,,5,,,,,,,,36,,5,140_5,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,1,4,,,,,,,,,10,,,,,,,,36,,5,140_5,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,2,1,,,,,,,,,1,,,,,,,,36,,6,140_6,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,2,2,1,1,,,,,,,1,,,,,,,,36,,6,140_6,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,2,3,1,,,,,,1,,11,,,,,,,,36,,6,140_6,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,2,4,1,,,,1,,1,,3,,,,,,,,36,,6,140_6,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,3,1,1,,,,,,,,3,,,,,,,,36,,7,140_7,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,3,2,,,,,,,,,,,,,,,,,36,,7,140_7,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,3,3,1,,,,,,1,,9,,,,,,,,36,,7,140_7,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,3,4,1,,,,1,,1,,1,,,,,,,,36,,7,140_7,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,4,1,1,,,,,,1,,4,,,,,,,,36,,8,140_8,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,4,2,,,,,,,,,3,,,,,,,,36,,8,140_8,140AM,140AMNS,,,,,,,,,,0,0,3,1
140,AM,"Dawn Ratcliffe",47,2,4,3,1,,,,,,1,,2,,,,,,,,36,,8,140_8,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,4,4,1,,,,,,1,,9,,,,,,,,36,,8,140_8,140AM,140AMEW,,,,,,,,,,0,0,0,0
140,AM,"Dawn Ratcliffe",47,2,,,,,,,,,,,,,,,,,,,36,,,,140AM,,,,,,,,,,,0,0,0,0
141,AM,"Brian Samson",48,1,1,1,8,2,,,7,,,,,,,,,,,,37,37,1,141_1,141AM,141AMNS,,,,,,,,,,0,0,3,1
141,AM,"Brian Samson",48,1,1,2,1,1,,,,,1,,1,,,,,,,,37,,1,141_1,141AM,141AMNS,,,,,,,,,,0,0,3,1
141,AM,"Brian Samson",48,1,1,3,,,,,,,,,,,,,,,,,37,,1,141_1,141AM,141AMEW,,,,,,,,,,0,0,0,0
